trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1286,False,"{'a': 0.995, 'e': 0.0015946256966143347}",20,8,19.516067923579623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.995, 'e': 0.001586652568131263}",35,23,24.960705083268394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.995, 'e': 0.0015787193052906067}",25,18,12.407108076950617,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.995, 'e': 0.0015708257087641538}",30,16,29.771238497038482,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.995, 'e': 0.001562971580220333}",25,17,13.764264082613872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.995, 'e': 0.0015551567223192314}",20,14,12.00012648387484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.995, 'e': 0.0015473809387076352}",20,0,28.136590174693566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1293,False,"{'a': 0.995, 'e': 0.0015396440340140968}",30,14,23.269866021586996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.995, 'e': 0.0015319458138440265}",25,13,21.949241924020697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.995, 'e': 0.0015242860847748062}",20,9,18.802230695297972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.995, 'e': 0.0015166646543509322}",25,19,12.564209122663105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.995, 'e': 0.0015090813310791775}",20,5,28.66054466417396,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.995, 'e': 0.0015015359244237817}",20,5,32.0295891207233,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.995, 'e': 0.0014940282448016628}",20,0,31.957128892871744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1300,False,"{'a': 0.995, 'e': 0.0014865581035776545}",20,16,8.467232379464063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.995, 'e': 0.0014791253130597662}",30,13,33.315320176746994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.995, 'e': 0.0014717296864944674}",25,15,17.93334189935795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.995, 'e': 0.001464371038061995}",30,18,21.134834200199634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.995, 'e': 0.001457049182871685}",25,17,15.369280241937995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.995, 'e': 0.0014497639369573266}",25,15,16.161232221467507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.995, 'e': 0.0014425151172725399}",25,11,24.119765148616025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.995, 'e': 0.0014353025416861773}",25,17,15.45455490290307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.995, 'e': 0.0014281260289777462}",20,14,12.718922247795554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.995, 'e': 0.0014209853988328576}",25,16,17.859508143646924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.995, 'e': 0.0014138804718386933}",30,15,-11.986820823467477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1311,False,"{'a': 0.995, 'e': 0.0014068110694794998}",30,12,33.27098697474418,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.995, 'e': 0.0013997770141321024}",25,10,26.182149170839573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.995, 'e': 0.0013927781290614418}",20,13,11.66237561707618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.995, 'e': 0.0013858142384161347}",20,8,20.357418645059685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.995, 'e': 0.0013788851672240539}",30,8,42.218566901260544,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.995, 'e': 0.0013719907413879337}",25,15,18.59719523938527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.995, 'e': 0.001365130787680994}",25,15,19.582062033242416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.995, 'e': 0.001358305133742589}",20,9,22.42834898524566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.995, 'e': 0.0013515136080738761}",20,3,28.239672578615586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.995, 'e': 0.0013447560400335066}",25,8,27.64493399804221,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.995, 'e': 0.0013380322598333392}",20,12,12.448121110713608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.995, 'e': 0.0013313420985341725}",20,6,24.721147601390346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.995, 'e': 0.0013246853880415016}",20,9,21.830377756697146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.995, 'e': 0.001318061961101294}",20,2,32.29403107107514,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.995, 'e': 0.0013114716512957875}",20,7,29.64321565604865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.995, 'e': 0.0013049142930393086}",20,3,31.647843992402347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.995, 'e': 0.0012983897215741121}",30,24,13.514010754527858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.995, 'e': 0.0012918977729662415}",30,16,23.25188623036276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.995, 'e': 0.0012854382841014102}",20,9,19.18178639787383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.995, 'e': 0.0012790110926809031}",30,4,38.81892814643039,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.995, 'e': 0.0012726160372174987}",25,18,14.023264407354548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.995, 'e': 0.0012662529570314112}",30,18,22.00843784424384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.995, 'e': 0.0012599216922462542}",20,11,15.91935851836878,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.995, 'e': 0.0012536220837850228}",25,19,11.644497697521844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.995, 'e': 0.0012473539733660977}",25,11,28.18504949850836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.995, 'e': 0.0012411172034992673}",25,16,17.484952402516573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.995, 'e': 0.0012349116174817708}",30,12,30.24479058071468,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.995, 'e': 0.001228737059394362}",25,17,13.909843523593528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.995, 'e': 0.0012225933740973903}",25,7,27.552729177685464,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.995, 'e': 0.0012164804072269033}",25,19,13.821277822659832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.995, 'e': 0.0012103980051907687}",25,14,24.04884946630255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.995, 'e': 0.001204346015164815}",20,12,15.481554111510498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.995, 'e': 0.0011983242850889908}",20,12,11.99877080506531,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.995, 'e': 0.001192332663663546}",20,5,27.732341970211447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.995, 'e': 0.001186371000345228}",35,17,29.256210525978165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.995, 'e': 0.001180439145343502}",35,18,32.01314571559928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.995, 'e': 0.0011745369496167844}",30,10,39.324350325110956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.995, 'e': 0.0011686642648687006}",20,11,22.414206908287053,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.995, 'e': 0.001162820943544357}",25,8,30.17066249053569,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.995, 'e': 0.0011570068388266352}",25,12,23.91869142298789,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.995, 'e': 0.0011512218046325021}",35,17,35.330445428028625,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.995, 'e': 0.0011454656956093395}",30,10,34.6780363116877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.995, 'e': 0.0011397383671312928}",30,19,21.620039084952168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.995, 'e': 0.0011340396752956363}",30,15,27.8905674501861,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.995, 'e': 0.0011283694769191582}",20,6,26.387373364485228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.995, 'e': 0.0011227276295345623}",25,14,18.739829568637127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.995, 'e': 0.0011171139913868896}",25,6,35.971572970578094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.995, 'e': 0.001111528421429955}",25,13,22.798614895817884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.995, 'e': 0.0011059707793228052}",25,17,16.570764788584604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.995, 'e': 0.0011004409254261912}",25,13,16.942632478388287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.995, 'e': 0.0010949387207990604}",20,16,8.018158810656221,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.995, 'e': 0.001089464027195065}",25,16,14.034250874638131,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.995, 'e': 0.0010840167070590898}",20,7,24.426702672152107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.995, 'e': 0.0010785966235237943}",25,20,9.791922252361086,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.995, 'e': 0.0010732036404061754}",25,20,9.806549848167215,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.995, 'e': 0.0010678376222041444}",25,8,29.636677521752315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.995, 'e': 0.0010624984340931237}",20,12,15.709801564899806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.995, 'e': 0.0010571859419226581}",20,10,16.550798147122673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.995, 'e': 0.0010519000122130447}",35,21,23.077158234380935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.995, 'e': 0.0010466405121519796}",30,12,34.249553102245635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.995, 'e': 0.0010414073095912197}",20,14,9.932509995384416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.995, 'e': 0.0010362002730432635}",25,12,21.948515874136678,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.995, 'e': 0.0010310192716780472}",25,14,19.66735873367035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.995, 'e': 0.001025864175319657}",20,8,22.529032301038985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.995, 'e': 0.0010207348544430588}",20,10,18.21723889491659,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.995, 'e': 0.0010156311801708434}",20,11,17.1722100734921,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.995, 'e': 0.0010105530242699892}",30,20,17.289300869247068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.995, 'e': 0.0010055002591486393}",30,14,29.40826694232822,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.995, 'e': 0.001000472757852896}",20,4,28.965334858512847,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.995, 'e': 0.0009954703940636316}",30,19,21.69722868045361,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,9,36.93532253442093,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,10.561400319133485,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,17,23.388020108822907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,11,30.069890322539084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,12,14.496639757974862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,20,17.95035341319427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,12,12.862082387044845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,13,32.17400204725945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,7,23.72703305287092,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,10,23.55877163774905,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
